end,AccountsPayableCurrent__USD(millions),AccruedIncomeTaxesCurrent__USD(millions),AccruedLiabilitiesCurrent__USD(millions),AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment__USD(millions),AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax__USD(millions),AccumulatedOtherComprehensiveIncomeLossNetOfTax__USD(millions),AdditionalPaidInCapital__USD(millions),AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation__USD(millions),AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue__USD(millions),AdvertisingExpense__USD(millions),AmortizationOfLeaseIncentives__USD(millions),AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount__shares(millions),AssetImpairmentCharges__USD(millions),AssetsCurrent__USD(millions),Assets__USD(millions),BusinessCombinationAcquisitionRelatedCosts__USD(millions),BusinessExitCosts__USD(millions),CapitalExpendituresIncurredButNotYetPaid__USD(millions),CapitalLeaseObligations__USD(millions),CashAndCashEquivalentsAtCarryingValue__USD(millions),CashAndCashEquivalentsPeriodIncreaseDecrease__USD(millions),CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect__USD(millions),CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents__USD(millions),CashFlowHedgeDerivativeInstrumentAssetsAtFairValue__USD(millions),CashFlowHedgeDerivativeInstrumentLiabilitiesAtFairValue__USD(millions),CashFlowHedgeGainLossReclassifiedToCostOfSalesNet__USD(millions),CashFlowHedgesDerivativeInstrumentsAtFairValueNet__USD(millions),CashSurrenderValueOfLifeInsurance__USD(millions),CommonStockDividendsPerShareCashPaid__USD/shares(millions),CommonStockDividendsPerShareDeclared__USD/shares(millions),CommonStockParOrStatedValuePerShare__USD/shares(millions),CommonStockSharesAuthorized__shares(millions),CommonStockSharesIssued__shares(millions),CommonStockSharesOutstanding__shares(millions),CommonStockValue__USD(millions),ComprehensiveIncomeNetOfTax__USD(millions),ContractWithCustomerLiabilityCurrent__USD(millions),CumulativeEffectOnRetainedEarningsNetOfTax1__USD(millions),CurrentFederalTaxExpenseBenefit__USD(millions),CurrentForeignTaxExpenseBenefit__USD(millions),CurrentIncomeTaxExpenseBenefit__USD(millions),CurrentStateAndLocalTaxExpenseBenefit__USD(millions),DebtAndCapitalLeaseObligations__USD(millions),DebtCurrent__USD(millions),DebtInstrumentBasisSpreadOnVariableRate1__pure,DeferredFederalIncomeTaxExpenseBenefit__USD(millions),DeferredForeignIncomeTaxExpenseBenefit__USD(millions),DeferredIncomeTaxAssetsNet__USD(millions),DeferredIncomeTaxExpenseBenefit__USD(millions),DeferredRevenueAndCreditsCurrent__USD(millions),DeferredStateAndLocalIncomeTaxExpenseBenefit__USD(millions),DeferredTaxAssetsInventory__USD(millions),DeferredTaxAssetsLiabilitiesNet__USD(millions),DeferredTaxAssetsNetCurrent__USD(millions),DeferredTaxAssetsNetNoncurrent__USD(millions),DeferredTaxAssetsNet__USD(millions),DeferredTaxAssetsOperatingLossCarryforwards__USD(millions),DeferredTaxAssetsOther__USD(millions),DeferredTaxAssetsStateTaxes__USD(millions),DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits__USD(millions),DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation__USD(millions),DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost__USD(millions),DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities__USD(millions),DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent__USD(millions),DeferredTaxAssetsValuationAllowance__USD(millions),DeferredTaxLiabilitiesLeasingArrangements__USD(millions),DeferredTaxLiabilitiesNoncurrent__USD(millions),DeferredTaxLiabilitiesOther__USD(millions),DeferredTaxLiabilitiesPrepaidExpenses__USD(millions),DeferredTaxLiabilitiesPropertyPlantAndEquipment__USD(millions),DeferredTaxLiabilitiesUndistributedForeignEarnings__USD(millions),DefinedBenefitPlanContributionsByEmployer__USD(millions),DefinedContributionPlanEmployerMatchingContributionPercentOfMatch__pure,DefinedContributionPlanEmployerMatchingContributionPercent__pure,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent__pure,DepreciationDepletionAndAmortization__USD(millions),DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet__USD(millions),DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet__USD(millions),DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet__USD(millions),DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsAssetAtFairValue__USD(millions),DilutiveSecurities__USD(millions),DividendsCommonStockCash__USD(millions),EarningsPerShareBasic__USD/shares(millions),EarningsPerShareDiluted__USD/shares(millions),EffectOfExchangeRateOnCashAndCashEquivalents__USD(millions),EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents__USD(millions),EffectiveIncomeTaxRateContinuingOperations__pure,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate__pure,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate__pure,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost__pure,EffectiveIncomeTaxRateReconciliationOtherAdjustments__pure,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes__pure,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch__pure,EffectiveIncomeTaxRateReconciliationTaxCredits__pure,EmployeeBenefitsAndShareBasedCompensation__USD(millions),EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedPeriodForRecognition__pure,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized__USD(millions),EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense__USD(millions),EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions__USD(millions),EntityWideDisclosureOnGeographicAreasLongLivedAssetsInForeignCountries__USD(millions),EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries__USD(millions),ExcessTaxBenefitFromShareBasedCompensationFinancingActivities__USD(millions),ExcessTaxBenefitFromShareBasedCompensationOperatingActivities__USD(millions),ExciseAndSalesTaxes__USD(millions),FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityTransfersNet__USD(millions),ForeignCurrencyCashFlowHedgeGainLossToBeReclassifiedDuringNext12Months__USD(millions),GainLossOnCashFlowHedgeIneffectivenessNet__USD(millions),GainLossOnContractTermination__USD(millions),GainLossOnSaleOfPropertyPlantEquipment__USD(millions),GainLossOnSalesOfAssetsAndAssetImpairmentCharges__USD(millions),GainLossRelatedToLitigationSettlement__USD(millions),GoodwillImpairmentLoss__USD(millions),Goodwill__USD(millions),GrossProfit__USD(millions),IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic__USD(millions),IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest__USD(millions),IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign__USD(millions),IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments__USD(millions),IncomeLossFromEquityMethodInvestments__USD(millions),IncomeTaxExpenseBenefit__USD(millions),IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate__USD(millions),IncomeTaxesPaidNet__USD(millions),IncreaseDecreaseInAccountsAndOtherReceivables__USD(millions),IncreaseDecreaseInAccountsPayable__USD(millions),IncreaseDecreaseInAccruedIncomeTaxesPayable__USD(millions),IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities__USD(millions),IncreaseDecreaseInAccruedLiabilities__USD(millions),IncreaseDecreaseInDeferredRevenue__USD(millions),IncreaseDecreaseInInventories__USD(millions),IncreaseDecreaseInOperatingLeaseLiability__USD(millions),IncreaseDecreaseInOtherOperatingAssets__USD(millions),IncreaseDecreaseInPrepaidAdvertising__USD(millions),IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets__USD(millions),IncreaseDecreaseInRestrictedCash__USD(millions),IncrementalCommonSharesAttributableToShareBasedPaymentArrangements__shares(millions),InterestCostsCapitalized__USD(millions),InterestIncomeExpenseNonoperatingNet__USD(millions),InterestPaidNet__USD(millions),InterestPaid__USD(millions),InventoryNet__USD(millions),InventoryValuationReserves__USD(millions),LeaseCost__USD(millions),LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive__USD(millions),LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths__USD(millions),LesseeOperatingLeaseLiabilityPaymentsDueYearFive__USD(millions),LesseeOperatingLeaseLiabilityPaymentsDueYearFour__USD(millions),LesseeOperatingLeaseLiabilityPaymentsDueYearThree__USD(millions),LesseeOperatingLeaseLiabilityPaymentsDueYearTwo__USD(millions),LesseeOperatingLeaseLiabilityPaymentsDue__USD(millions),LesseeOperatingLeaseLiabilityUndiscountedExcessAmount__USD(millions),LettersOfCreditOutstandingAmount__USD(millions),LiabilitiesAndStockholdersEquity__USD(millions),LiabilitiesCurrent__USD(millions),Liabilities__USD(millions),LineOfCreditFacilityAmountOutstanding__USD(millions),LineOfCreditFacilityMaximumAmountOutstandingDuringPeriod__USD(millions),LineOfCredit__USD(millions),LinesOfCreditCurrent__USD(millions),LongTermDebtAndCapitalLeaseObligations__USD(millions),LongTermDebtCurrent__USD(millions),LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths__USD(millions),LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour__USD(millions),LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree__USD(millions),LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo__USD(millions),LongTermDebtNoncurrent__USD(millions),LongTermDebt__USD(millions),NetCashProvidedByUsedInFinancingActivitiesContinuingOperations__USD(millions),NetCashProvidedByUsedInFinancingActivities__USD(millions),NetCashProvidedByUsedInInvestingActivitiesContinuingOperations__USD(millions),NetCashProvidedByUsedInInvestingActivities__USD(millions),NetCashProvidedByUsedInOperatingActivitiesContinuingOperations__USD(millions),NetCashProvidedByUsedInOperatingActivities__USD(millions),NetIncomeLossAvailableToCommonStockholdersBasic__USD(millions),NetIncomeLossAvailableToCommonStockholdersDiluted__USD(millions),NetIncomeLoss__USD(millions),NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification__USD(millions),NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfChangeOnNetIncome__USD(millions),NumberOfOperatingSegments__segment,NumberOfReportableSegments__Reportable_segment,NumberOfReportableSegments__Segment,NumberOfReportableSegments__segment,NumberOfStatesInWhichEntityOperates__State,NumberOfStatesInWhichEntityOperates__pure,NumberOfStores__Store,NumberOfStores__pure,OperatingIncomeLoss__USD(millions),OperatingLeaseCost__USD(millions),OperatingLeaseImpairmentLoss__USD(millions),OperatingLeaseLiabilityCurrent__USD(millions),OperatingLeaseLiabilityNoncurrent__USD(millions),OperatingLeaseLiability__USD(millions),OperatingLeasePayments__USD(millions),OperatingLeaseRightOfUseAssetAmortizationExpense__USD(millions),OperatingLeaseRightOfUseAsset__USD(millions),OperatingLeaseWeightedAverageDiscountRatePercent__pure,OperatingLeasesFutureMinimumPaymentsDueCurrent__USD(millions),OperatingLeasesFutureMinimumPaymentsDueInFiveYears__USD(millions),OperatingLeasesFutureMinimumPaymentsDueInFourYears__USD(millions),OperatingLeasesFutureMinimumPaymentsDueInThreeYears__USD(millions),OperatingLeasesFutureMinimumPaymentsDueInTwoYears__USD(millions),OperatingLeasesFutureMinimumPaymentsDueThereafter__USD(millions),OperatingLeasesFutureMinimumPaymentsDue__USD(millions),OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear__USD(millions),OperatingLeasesRentExpenseContingentRentals__USD(millions),OperatingLeasesRentExpenseNet__USD(millions),OperatingLeasesRentExpenseSubleaseRentals1__USD(millions),OtherAssetsCurrent__USD(millions),OtherAssetsNoncurrent__USD(millions),OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease__USD(millions),OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAfterTax__USD(millions),OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationTax__USD(millions),OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationAfterTax__USD(millions),OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationTax__USD(millions),OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax__USD(millions),OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax__USD(millions),OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease__USD(millions),OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent__USD(millions),OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax__USD(millions),OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax__USD(millions),OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax__USD(millions),OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax__USD(millions),OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax__USD(millions),OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax__USD(millions),OtherDeferredCompensationArrangementsLiabilityClassifiedNoncurrent__USD(millions),OtherDerivativesNotDesignatedAsHedgingInstrumentsAtFairValueNet__USD(millions),OtherDerivativesNotDesignatedAsHedgingInstrumentsLiabilitiesAtFairValue__USD(millions),OtherLiabilitiesCurrent__USD(millions),OtherLiabilitiesNoncurrent__USD(millions),OtherNoncashIncomeExpense__USD(millions),PaymentsForOtherOperatingActivities__USD(millions),PaymentsForProceedsFromOtherInvestingActivities__USD(millions),PaymentsForRepurchaseOfCommonStock__USD(millions),PaymentsOfDebtIssuanceCosts__USD(millions),PaymentsOfDividendsCommonStock__USD(millions),PaymentsOfDividends__USD(millions),PaymentsRelatedToTaxWithholdingForShareBasedCompensation__USD(millions),PaymentsToAcquireBusinessesNetOfCashAcquired__USD(millions),PaymentsToAcquirePropertyPlantAndEquipment__USD(millions),PreferredStockParOrStatedValuePerShare__USD/shares(millions),PreferredStockSharesAuthorized__shares(millions),PreferredStockSharesIssued__shares,PreferredStockValue__USD(millions),PrepaidAdvertising__USD(millions),PrepaidExpenseCurrent__USD(millions),ProceedsFromInsuranceSettlementInvestingActivities__USD(millions),ProceedsFromIssuanceOfLongTermDebt__USD(millions),ProceedsFromLinesOfCredit__USD(millions),ProceedsFromPaymentsForOtherFinancingActivities__USD(millions),ProceedsFromSaleOfPropertyPlantAndEquipment__USD(millions),ProceedsFromStockOptionsExercised__USD(millions),ProfitLoss__USD(millions),PropertyPlantAndEquipmentGross__USD(millions),PropertyPlantAndEquipmentNet__USD(millions),ReceivablesNetCurrent__USD(millions),ReclassificationFromAociCurrentPeriodNetOfTaxAttributableToParent__USD(millions),RepaymentsOfLinesOfCredit__USD(millions),RepaymentsOfLongTermDebt__USD(millions),RestrictedCashAndCashEquivalentsAtCarryingValue__USD(millions),RetainedEarningsAccumulatedDeficit__USD(millions),RevenueFromContractWithCustomerExcludingAssessedTax__USD(millions),RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability__USD(millions),SalesRevenueNet__USD(millions),SelfInsuranceReserve__USD(millions),SellingGeneralAndAdministrativeExpense__USD(millions),SeveranceCosts1__USD(millions),ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue__USD/shares(millions),ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue__USD(millions),ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod__shares(millions),ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate__pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedTerm__years,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate__pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate__pure,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue__USD(millions),ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice__USD(millions),ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice__USD/shares(millions),ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod__shares(millions),ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross__shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice__USD(millions),ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue__USD(millions),ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber__shares(millions),ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice__USD/shares(millions),ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice__USD/shares(millions),ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice__USD/shares(millions),ShareBasedCompensation__USD(millions),SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueOutstanding__USD(millions),SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsOutstandingWeightedAverageRemainingContractualTerm1__pure,SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeLowerBound__USD(millions),SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeUpperBound__USD(millions),StockIssuedDuringPeriodSharesStockOptionsExercised__shares(millions),StockIssuedDuringPeriodValueShareBasedCompensation__USD(millions),StockIssuedDuringPeriodValueStockOptionsExercisedNetOfTaxBenefitExpense__USD(millions),StockIssuedDuringPeriodValueTreasuryStockReissued__USD(millions),StockRepurchaseProgramAuthorizedAmount1__USD(millions),StockRepurchaseProgramAuthorizedAmount__USD(millions),StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1__USD(millions),StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount__USD(millions),StockRepurchasedAndRetiredDuringPeriodShares__shares(millions),StockRepurchasedAndRetiredDuringPeriodValue__USD(millions),StockRepurchasedDuringPeriodValue__USD(millions),StockholdersEquity__USD(millions),TangibleAssetImpairmentCharges__USD(millions),TaxCutsAndJobsActOf2017IncomeTaxExpenseBenefit__USD(millions),TreasuryStockAcquiredAverageCostPerShare__USD/shares(millions),TreasuryStockCommonShares__shares(millions),TreasuryStockCommonValue__USD(millions),TreasuryStockShares__shares(millions),TreasuryStockValueAcquiredCostMethod__USD(millions),TreasuryStockValue__USD(millions),UndistributedEarningsOfForeignSubsidiaries__USD(millions),UnrealizedGainLossOnCashFlowHedgingInstruments__USD(millions),UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions__USD(millions),UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities__USD(millions),UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued__USD(millions),UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions__USD(millions),UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions__USD(millions),UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued__USD(millions),UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations__USD(millions),UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate__USD(millions),UnrecognizedTaxBenefits__USD(millions),VariableLeaseCost__USD(millions),WeightedAverageNumberOfDilutedSharesOutstanding__shares(millions),WeightedAverageNumberOfSharesOutstandingBasic__shares(millions)
2010-01-31,188.241,48.26,107.71,,10.387,,448.848,-3.621,24.989,264.963,,2.684,30.533,1180.193,2079.169,,7.58,,,513.943,365.121,,,,,,,,,,1e-08,253.125,106.962,106.962,1.07,,,,55.563,2.757,66.442,8.122,,1.587,,-21.636,0.321,,-23.595,195.185,-2.28,,,92.195,53.809,,,,,,,,,,,,,,,,,4.477,,,,151.796,,,,,,51.424,7.3e-07,7.2e-07,1.131,,0.356,0.35,,,-0.018,0.024,,,,,,,5.981,29.6,84.2,2.131,,,,,,,-2.603,,1.9,,,1103.237,111.689,,8.6,120.289,,42.847,,-8.593,6.62,29.202,48.285,,42.084,2.353,-108.332,,-23.349,,,0.0,1.61,1.763,,,3.198,466.124,,,,,,,,,,,,2079.169,563.482,867.574,,,,,8.672,,,,,,,,,-55.498,,-71.23,,490.718,77.442,77.442,77.442,,,,,,,,,,,121.442,,,,,,,,,,,,,,,,,,33.994,186.273,0.326,8.858,16.14,4.876,,,,,,,,,,,,,,0.002,,,,22.499,54.12,0.0,0.0,0.0,0.0,,,51.132,,0.0,72.263,1e-08,7.5,0.0,0.0,32.777,22.109,0.0,,,-0.035,1.033,11.861,,,829.027,44.187,,0.0,14.702,0.0,751.29,,,3102.704,,981.795,,,,,0.023,5.1,0.56,0.024,,,,,,,,,,,,24.989,,,,,,,11.347,,,,,,,,,1211.595,,,,,,,,,,,0.179,0.329,,1.029,0.655,,1.553,10.594,15.866,,107.373,105.763
2010-05-02,177.938,4.278,78.093,,12.082,,460.713,,,,,,2.032,1129.466,1996.76,,,,,404.853,-109.09,,,,,,,,,,1e-08,253.125,107.931,107.931,1.079,,,,,,,,,1.587,,,,,-3.582,186.066,,,,92.287,50.228,,,,,,,,,,,,,,,,,,,,,39.002,,,,,,,1.8e-07,1.8e-07,0.017,,,,,,,,,,3.3,,,,,,,2.836,,,,,,,-0.275,,,,,270.558,,,,32.333,,12.795,,,-9.688,-5.832,-43.982,,-26.026,-9.418,35.66,,15.201,,,12.5,,,,,,502.387,,,,,,,,,,,,1996.76,470.983,766.365,,,,,8.642,,,,,,,,,-8.893,,-29.908,,-70.306,,,19.538,,,,,,,,,,,32.461,,,,,,,,,,,,,,,,,,,,,7.938,16.103,,,,,,,,,,,,,,,,,,,23.021,57.948,,,-0.023,0.0,,,12.901,,,17.431,1e-08,7.5,0.0,0.0,36.773,38.147,,,,,,8.487,,,800.963,34.581,,,0.03,12.5,756.521,,,717.637,,238.097,,,,,,,,,,,,,,,,,,,,8.756,,,,,,,,,,,,,,,,1230.395,,,,,,,,,,,,,,,,,,,,,109.639,107.129
2010-08-01,184.135,17.507,83.188,,11.196,,462.106,,,,,1.995,,1156.972,1995.493,,-0.4,,,404.037,,,,,,,,,,,1e-08,253.125,106.483,106.483,1.065,,,,,,,,,1.714,,,,,,190.347,,,,92.241,52.129,,,,,,,,,,,,,,,,,,,,,34.88,,,,,,,2.9e-07,2.8e-07,,,,,,,,,,,1.0,,,,,28.1,25.2,,,,,,,,,,,,,286.727,,,,51.074,,20.315,,,,,,,,,,,,,,,2.556,,,,,518.623,,,,,,,,,,,,1995.493,502.17,788.836,0.0,0.0,,,7.197,,,,,,,,,,,,,,30.759,30.759,30.759,,,,,,,,,,,51.197,,,,,,,,,,,,,,,,,,,,,7.718,14.757,-0.885,,,,,,,29.874,,,,,,,,,,,25.279,58.383,,,,,,,,,,13.458,1e-08,7.5,0.0,0.0,41.798,42.165,,,,,,,,,771.635,37.888,,,,12.502,732.29,,,775.554,,235.53,,,,,,,,,,,,,,,,,,,,6.513,,,,,,,,,,,,,,,,1206.657,,,,,,,,,,,,,,,,,,,,,110.224,107.668
2010-10-31,202.888,39.025,94.033,,11.898,,465.937,,,,,1.576,,1216.243,2035.172,,,,,389.627,,,,,,,,,,,1e-08,253.125,105.422,105.422,1.054,,,,,,,,,1.714,,,,,,196.353,,,,92.265,51.517,,,,,,,,,,,,,,,,,,,,,34.623,,,,,,,3.4000000000000003e-07,3.4000000000000003e-07,,,,,,,,,,,,,,,,27.4,28.2,,,,,,,,,,,,,311.281,,,,56.084,,19.554,,,,,,,,,,,,,,,2.756,,,,,586.256,,,,,,,,,,,,2035.172,557.489,835.884,0.0,0.0,,,7.165,,,,,,,,,,,,,,36.53,36.53,36.53,,,,,,,,,,,56.162,,,,,,,,,,,,,,,,,,,,,9.012,17.173,0.702,,,,,,,37.232,,,,,,,,,,,23.476,58.927,,,,,,,,,,15.533,1e-08,7.5,0.0,0.0,46.767,37.887,,,,,,,,,750.239,41.922,,,,12.507,720.399,,,815.516,,255.119,,,,,,,,,,,,,,,,,,,,6.213,,,,,,,,,,,,,,,,1199.288,,,,,,,,,,,,,,,,,,,,,108.908,106.152
2011-01-30,227.963,41.997,122.44,1127.493,12.99,,466.885,17.918,26.63,293.623,,1.488,5.453,1347.594,2131.762,,-0.4,,0.334,628.403,114.46,,,,,,,12.939,,5.8e-07,1e-08,253.125,104.888,104.888,1.049,202.83,,,79.719,3.972,99.267,15.576,,1.542,,20.429,0.09,,23.566,192.45,3.047,,,85.612,32.646,118.258,,,,,,,,,,,,,,,,4.247,,,,144.63,,,,,,62.574,1.87e-06,1.83e-06,0.781,,0.38,0.35,,,-0.008,0.038,,,,,,,24.762,27.0,113.7,11.239,11.239,,,,,,1.139,,,,,1373.859,308.033,,15.027,323.06,,122.833,,98.617,-3.477,35.946,-6.308,,19.314,-3.112,46.464,,1.729,,,12.512,2.566,1.277,,,2.381,513.381,12.348,,,,,,,,,,,2131.762,611.716,872.899,0.0,0.0,,,7.13,,,,,,,8.672,,-178.315,,-63.995,,355.989,200.227,200.227,200.227,,,,,,,,,,,323.414,,,,,,,,,,,,,,,,,,34.856,183.391,0.329,8.176,20.966,2.603,,,,,,2.603,,,,,,,,,13.996,,,25.324,51.918,0.0,0.0,0.4,125.0,,,59.16,17.918,0.0,61.906,1e-08,7.5,0.0,0.0,36.825,21.12,0.0,,,-1.625,10.823,15.736,,1858.049,730.556,41.565,,0.0,1.587,12.512,777.939,,,3504.158,19.122,1050.445,,,,,0.022,5.1,0.473,0.026,15.788,,,,,,,1.367629,2.881e-05,,,26.63,,,,,,,23.3,,,,,,4.263463,125.0,,1258.863,,,2.932e-05,,,,,,,,0.56,1.701,,0.821,0.0,4.062,2.807,7.812,11.619,,109.522,106.956
